ano	regiao	sg_estado	id_cbo	renda_mensal_total	total_empregos	total_estabelecimentos
2014	Norte	AM	2524	2980743.34	974	551
2014	Norte	AM	2525	1516812.76	485	233
2014	Norte	AM	2526	16809.27	6	6
2014	Norte	AM	2531	710348.89	188	103
2014	Norte	AM	2532	2506641.19	491	102
2014	Norte	AM	2533	20150.06	11	7
2014	Norte	AM	2541	6388245.7	380	2
2014	Norte	AM	2543	1055613.04	204	26
2014	Norte	AM	2544	7129112.89	497	55
2014	Norte	AM	2611	2072153.78	830	148
2014	Norte	AM	2612	1348469.78	359	141
2014	Norte	AM	2613	149935.88	58	30
2014	Norte	AM	2614	156628.67	60	16
2014	Norte	AM	2615	126474.16	33	14
2014	Norte	AM	2616	139942.55	41	12
2014	Norte	AM	2617	445838.74	197	41
2014	Norte	AM	2618	68381.54	36	17
2014	Norte	AM	2621	192504.48	79	23
2014	Norte	AM	2622	154301.04	14	11
2014	Norte	AM	2623	37683.23	16	14
2014	Norte	AM	2624	866203.31	303	141
2014	Norte	AM	2625	24609.21	16	2
2014	Norte	AM	2626	59362.93	41	11
2014	Norte	AM	2627	954499.44	203	11
2014	Norte	AM	2628	197655.33	90	25
2014	Norte	AM	2629	15135.8	8	5
2014	Norte	AM	2631	172515.6	36	28
2014	Norte	AM	2711	226269.55	133	94
2014	Norte	AM	3001	279562.4	70	24
2014	Norte	AM	3003	289533.88	99	42
2014	Norte	AM	3011	1199824.02	343	88
2014	Norte	AM	3012	6413.5	4	2
2014	Norte	AM	3111	814252.87	274	87
2014	Norte	AM	3112	21457.68	8	8
2014	Norte	AM	3113	9834.34	6	3
2014	Norte	AM	3114	1157989.05	471	27
2014	Norte	AM	3115	514245.27	141	53
2014	Norte	AM	3116	28076.24	14	4
2014	Norte	AM	3117	114739.85	115	80
2014	Norte	AM	3121	4947031.61	1073	231
2014	Norte	AM	3122	1736391.28	933	30
2014	Norte	AM	3123	556787.42	235	69
2014	Norte	AM	3131	8453901.03	1576	445
2014	Norte	AM	3132	7365457.14	2516	496
2014	Norte	AM	3133	1046962.76	334	99
2014	Norte	AM	3134	836582.95	331	169
2014	Norte	AM	3135	75872.57	48	16
2014	Norte	AM	3141	14755595.7	2988	305
2014	Norte	AM	3142	358395.86	109	30
2014	Norte	AM	3143	498329.07	103	20
2014	Norte	AM	3144	817347.35	273	98
2014	Norte	AM	3146	182703.77	60	22
2014	Norte	AM	3147	135632.59	79	3
2014	Norte	AM	3161	3272.71	1	1
2014	Norte	AM	3163	1238410.31	65	7
2014	Norte	AM	3171	2276318.28	582	180
2014	Norte	AM	3172	1710364.47	891	293
2014	Norte	AM	3180	265949.66	113	64
2014	Norte	AM	3181	158736.78	86	54
2014	Norte	AM	3182	43656	24	12
2014	Norte	AM	3183	2343.51	1	1
2014	Norte	AM	3184	67060.46	46	40
2014	Norte	AM	3185	295167.36	111	63
2014	Norte	AM	3186	334850.75	55	24
2014	Norte	AM	3187	53346.62	8	4
2014	Norte	AM	3188	48728.8	45	29
2014	Norte	AM	3192	6752.06	5	2
2014	Norte	AM	3201	2315.18	1	1
2014	Norte	AM	3211	1292111.5	466	71
2014	Norte	AM	3212	509129.36	183	43
2014	Norte	AM	3213	33830.6	16	6
2014	Norte	AM	3221	108380.98	95	42
2014	Norte	AM	3222	23225149.09	14123	473
2014	Norte	AM	3223	29464.77	25	7
2014	Norte	AM	3224	1704951.54	1098	265
2014	Norte	AM	3225	6586.18	5	3
2014	Norte	AM	3226	3957.08	3	2
2014	Norte	AM	3231	9066.15	4	3
2014	Norte	AM	3241	1509713.58	714	83
2014	Norte	AM	3242	3430721.08	1804	110
2014	Norte	AM	3250	728.59	1	1
2014	Norte	AM	3251	540872.07	301	24
2014	Norte	AM	3252	308349.03	176	60
2014	Norte	AM	3253	32720.7	13	4
2014	Norte	AM	3281	4536.81	6	3
2014	Norte	AM	3311	3024965.9	2505	172
2014	Norte	AM	3312	41654178.17	19970	137
2014	Norte	AM	3313	96925.22	79	18
2014	Norte	AM	3321	746876.89	645	31
2014	Norte	AM	3322	135014.31	62	10
2014	Norte	AM	3331	878995.4	704	120
2014	Norte	AM	3341	456408.09	445	98
2014	Norte	AM	3411	215934.12	27	11
2014	Norte	AM	3412	1832481.98	630	102
2014	Norte	AM	3413	858030.17	321	64
2014	Norte	AM	3421	2306293.51	858	221
2014	Norte	AM	3422	279800.48	160	36
2014	Norte	AM	3423	1247570.75	506	218
2014	Norte	AM	3424	97107.94	33	8
2014	Norte	AM	3425	2388143.59	616	45
2014	Norte	AM	3426	442338.58	124	42
2014	Norte	AM	3511	2613713.17	706	263
2014	Norte	AM	3513	3633098.17	1001	150
2014	Norte	AM	3514	14343115.04	1976	85
2014	Norte	AM	3515	1248771.16	646	259
2014	Norte	AM	3516	4487658.84	1245	551
2014	Norte	AM	3517	562182.72	357	108
2014	Norte	AM	3518	8559014.72	1333	13
2014	Norte	AM	3522	7560629.66	4250	99
2014	Norte	AM	3523	1177529.58	299	48
2014	Norte	AM	3524	12450.88	6	3
2014	Norte	AM	3532	341770.91	126	68
2014	Norte	AM	3541	5133234.3	3076	898
2014	Norte	AM	3542	3196451.71	928	489
2014	Norte	AM	3543	1490623.71	412	118
2014	Norte	AM	3544	78013.92	35	14
2014	Norte	AM	3545	950	1	1
2014	Norte	AM	3546	926.37	1	1
2014	Norte	AM	3547	99129.6	59	26
2014	Norte	AM	3548	206964.48	139	68
2014	Norte	AM	3711	296735.48	223	44
2014	Norte	AM	3713	90221.31	40	21
2014	Norte	AM	3714	154116.4	130	48
2014	Norte	AM	3721	402405.27	239	32
2014	Norte	AM	3722	66961.23	30	18
2014	Norte	AM	3731	186073.47	145	46
2014	Norte	AM	3732	1289597.65	775	80
2014	Norte	AM	3741	454600.46	273	74
2014	Norte	AM	3742	91310.33	38	13
2014	Norte	AM	3743	37657.83	30	9
2014	Norte	AM	3744	602339.23	599	57
2014	Norte	AM	3751	169702.55	110	56
2014	Norte	AM	3762	23213.5	15	2
2014	Norte	AM	3763	4734.8	3	3
2014	Norte	AM	3764	1557.22	2	1
2014	Norte	AM	3771	24056.68	17	9
2014	Norte	AM	3772	7553.78	5	3
2014	Norte	AM	3911	8442939.68	2631	413
2014	Norte	AM	3912	12652409.37	6058	517
2014	Norte	AM	3951	2666988.52	425	41
2014	Norte	AM	4101	19279774.56	4893	1537
2014	Norte	AM	4102	3304168.38	1144	638
2014	Norte	AM	4110	115563973.3	60574	8446
2014	Norte	AM	4121	1520292.53	713	194
2014	Norte	AM	4122	2467310.76	2635	607
2014	Norte	AM	4131	3437277.05	2087	1040
2014	Norte	AM	4132	14008239.76	3060	423
2014	Norte	AM	4141	17352600.07	13135	2404
2014	Norte	AM	4142	5932289.7	4049	869
2014	Norte	AM	4151	316241.8	303	104
2014	Norte	AM	4152	2599158.58	1078	89
2014	Norte	AM	4201	1270105.8	507	296
2014	Norte	AM	4211	11660708.18	10800	3155
2014	Norte	AM	4212	209079.03	221	64
2014	Norte	AM	4213	455668.21	367	183
2014	Norte	AM	4221	5941330.15	5886	2029
2014	Norte	AM	4222	764808.96	628	176
2014	Norte	AM	4223	1113208.31	874	173
2014	Norte	AM	4231	67984.99	49	27
2014	Norte	AM	4241	65374.88	52	18
2014	Norte	AM	5101	966249.7	458	226
2014	Norte	AM	5102	60062.99	46	34
2014	Norte	AM	5103	901853.59	358	98
2014	Norte	AM	5111	393732.64	142	29
2014	Norte	AM	5112	5173653.49	4270	99
2014	Norte	AM	5114	66194.14	48	20
2014	Norte	AM	5131	146579.53	115	47
2014	Norte	AM	5132	8493315.87	7804	1470
2014	Norte	AM	5133	1003992.86	1061	214
2014	Norte	AM	5134	6902504.69	7227	1401
2014	Norte	AM	5135	2807182.55	3065	686
2014	Norte	AM	5136	295449.28	268	133
2014	Norte	AM	5141	3618965.7	3758	632
2014	Norte	AM	5142	23176486.86	20953	1254
2014	Norte	AM	5143	20603648.35	21285	3403
2014	Norte	AM	5151	9301293.83	7134	91
2014	Norte	AM	5152	1281569.66	1016	114
2014	Norte	AM	5153	504173.73	325	52
2014	Norte	AM	5161	250101.75	231	57
2014	Norte	AM	5162	279289.52	249	34
2014	Norte	AM	5163	865504.57	861	174
2014	Norte	AM	5164	31471.04	34	18
2014	Norte	AM	5165	35169.32	24	7
2014	Norte	AM	5166	43364.4	33	9
2014	Norte	AM	5167	173340.91	41	4
2014	Norte	AM	5171	305748.7	204	43
2014	Norte	AM	5172	5439395.54	2100	49
2014	Norte	AM	5173	25915189.6	15563	469
2014	Norte	AM	5174	16414599.61	14680	1839
2014	Norte	AM	5191	2061640.07	1741	725
2014	Norte	AM	5192	98493.87	110	23
2014	Norte	AM	5193	36680.5	39	27
2014	Norte	AM	5199	1480905.69	1416	287
2014	Norte	AM	5201	3562536.98	1267	718
2014	Norte	AM	5211	44681018.72	36144	7261
2014	Norte	AM	5231	174516.22	144	52
2014	Norte	AM	5241	645325.68	313	125
2014	Norte	AM	5242	28526.6	28	10
2014	Norte	AM	5243	27755.11	21	16
2014	Norte	AM	6110	8344.99	7	6
2014	Norte	AM	6120	27437.57	23	7
2014	Norte	AM	6121	15523.03	4	1
2014	Norte	AM	6124	5061.51	3	2
2014	Norte	AM	6125	861.97	1	1
2014	Norte	AM	6126	1244	1	1
2014	Norte	AM	6128	863.2	1	1
2014	Norte	AM	6130	724	1	1
2014	Norte	AM	6131	11843.5	3	1
2014	Norte	AM	6201	105964.48	49	33
2014	Norte	AM	6210	849731.65	617	136
2014	Norte	AM	6220	1079667.17	1101	409
2014	Norte	AM	6221	395693.34	339	3
2014	Norte	AM	6222	7514.13	4	1
2014	Norte	AM	6223	32451.88	38	4
2014	Norte	AM	6224	13800.4	17	6
2014	Norte	AM	6225	22396.66	28	6
2014	Norte	AM	6226	45129.3	50	3
2014	Norte	AM	6227	23421.1	24	2
2014	Norte	AM	6228	13365.89	18	2
2014	Norte	AM	6230	135697.95	129	34
2014	Norte	AM	6231	219462.33	206	89
2014	Norte	AM	6232	4658.28	5	5
2014	Norte	AM	6233	486428.19	434	9
2014	Norte	AM	6234	3632.66	5	2
2014	Norte	AM	6301	45335.42	11	7
2014	Norte	AM	6310	9121.99	6	2
2014	Norte	AM	6311	2194.28	3	1
2014	Norte	AM	6313	17360.21	21	8
2014	Norte	AM	6314	5566.88	6	3
2014	Norte	AM	6320	49483.74	36	5
2014	Norte	AM	6321	479994.97	334	56
2014	Norte	AM	6323	2172.3	3	1
2014	Norte	AM	6324	2916.1	4	2
2014	Norte	AM	6325	5052.16	6	2
2014	Norte	AM	6326	66654.45	60	3
2014	Norte	AM	6410	289275.24	176	59
2014	Norte	AM	6420	61790.41	33	9
2014	Norte	AM	7101	345758.19	87	17
2014	Norte	AM	7102	3328590.09	1329	493
2014	Norte	AM	7111	85493.55	38	18
2014	Norte	AM	7112	504153.31	286	82
2014	Norte	AM	7113	1457763.76	396	26
2014	Norte	AM	7114	4272.23	1	1
2014	Norte	AM	7121	96473.96	45	14
2014	Norte	AM	7122	105712.64	83	38
2014	Norte	AM	7151	2585971.45	1279	296
2014	Norte	AM	7152	4985531.78	3923	759
2014	Norte	AM	7153	705204.06	580	120
2014	Norte	AM	7154	463559.89	300	108
2014	Norte	AM	7155	2286395.63	1771	393
2014	Norte	AM	7156	4022319.77	2254	465
2014	Norte	AM	7157	275423.18	206	50
2014	Norte	AM	7161	44281.85	34	12
2014	Norte	AM	7162	1100.44	1	1
2014	Norte	AM	7163	97441.39	108	35
2014	Norte	AM	7164	202019.07	181	40
2014	Norte	AM	7165	357149.83	264	78
2014	Norte	AM	7166	1100784.92	848	309
2014	Norte	AM	7170	9219866.21	9759	871
2014	Norte	AM	7201	554024.24	174	57
2014	Norte	AM	7202	1479418.46	413	79
2014	Norte	AM	7211	2598159.98	682	129
2014	Norte	AM	7212	4439545.01	1939	268
2014	Norte	AM	7213	381914.86	200	64
2014	Norte	AM	7214	722071.05	473	41
2014	Norte	AM	7221	256587.12	212	38
2014	Norte	AM	7222	445581.89	317	30
2014	Norte	AM	7223	1402102.84	991	31
2014	Norte	AM	7224	18527	11	5
2014	Norte	AM	7231	173502.17	67	9
2014	Norte	AM	7232	172896.89	119	23
2014	Norte	AM	7233	1866202.9	1160	270
2014	Norte	AM	7241	1530156.88	1015	248
2014	Norte	AM	7242	2538805.63	1775	190
2014	Norte	AM	7243	5636660.13	3128	571
2014	Norte	AM	7244	1083657.6	531	214
2014	Norte	AM	7245	567848.25	435	63
2014	Norte	AM	7246	13242.22	15	2
2014	Norte	AM	7250	1033462.88	528	124
2014	Norte	AM	7251	1682136.8	1495	44
2014	Norte	AM	7252	1863724.08	1492	64
2014	Norte	AM	7253	21572.58	18	6
2014	Norte	AM	7254	231351.63	99	39
2014	Norte	AM	7255	10913714.96	5047	22
2014	Norte	AM	7256	724	2	1
2014	Norte	AM	7257	419518.22	283	115
2014	Norte	AM	7301	3389189.22	772	134
2014	Norte	AM	7311	33006477.53	26767	237
2014	Norte	AM	7312	330752.57	321	8
2014	Norte	AM	7313	363611.49	313	47
2014	Norte	AM	7321	1428956.13	951	119
2014	Norte	AM	7401	38067.06	6	5
2014	Norte	AM	7411	903481.3	680	22
2014	Norte	AM	7421	3576.51	2	2
2014	Norte	AM	7501	23499.02	6	4
2014	Norte	AM	7502	52277.47	16	8
2014	Norte	AM	7510	9627.28	9	5
2014	Norte	AM	7511	476788.43	327	23
2014	Norte	AM	7521	8111.37	7	5
2014	Norte	AM	7522	49190.27	44	20
2014	Norte	AM	7523	38810.99	35	13
2014	Norte	AM	7524	31568.49	28	20
2014	Norte	AM	7601	57267.91	45	20
2014	Norte	AM	7603	14933.41	11	8
2014	Norte	AM	7604	34447.22	13	3
2014	Norte	AM	7605	13624.84	10	8
2014	Norte	AM	7606	223691.52	54	24
2014	Norte	AM	7610	43697.11	51	3
2014	Norte	AM	7611	62009.51	63	7
2014	Norte	AM	7612	233970.16	245	7
2014	Norte	AM	7613	269448.52	305	9
2014	Norte	AM	7614	81104.3	78	26
2014	Norte	AM	7618	79284.64	87	14
2014	Norte	AM	7620	12336.52	17	1
2014	Norte	AM	7621	1139.88	1	1
2014	Norte	AM	7622	6437.85	7	4
2014	Norte	AM	7623	15421.47	11	7
2014	Norte	AM	7630	279188.95	308	77
2014	Norte	AM	7631	279917.92	315	144
2014	Norte	AM	7632	557872.93	678	117
2014	Norte	AM	7633	94469.97	107	49
2014	Norte	AM	7640	735	1	1
2014	Norte	AM	7641	879.48	2	2
2014	Norte	AM	7642	820.83	1	1
2014	Norte	AM	7651	17689.23	14	6
2014	Norte	AM	7652	81488.13	72	19
2014	Norte	AM	7653	26694.13	29	8
2014	Norte	AM	7654	3383.89	4	3
2014	Norte	AM	7661	600908.3	397	93
2014	Norte	AM	7662	979666.65	585	160
2014	Norte	AM	7663	464564.8	329	77
2014	Norte	AM	7664	391688.42	217	32
2014	Norte	AM	7681	134707.97	132	4
2014	Norte	AM	7682	6899.09	8	6
2014	Norte	AM	7683	51069	43	23
2014	Norte	AM	7686	124025.38	87	54
2014	Norte	AM	7687	79194.08	53	18
2014	Norte	AM	7701	164220.99	66	48
2014	Norte	AM	7711	542249.97	383	163
2014	Norte	AM	7721	29632.89	31	19
2014	Norte	AM	7731	371984.75	310	73
2014	Norte	AM	7732	21457.41	18	8
2014	Norte	AM	7733	135520.56	111	42
2014	Norte	AM	7734	41657.96	28	10
2014	Norte	AM	7735	72050.28	46	8
2014	Norte	AM	7741	1213647.11	926	201
2014	Norte	AM	7751	13331.86	13	8
2014	Norte	AM	7764	9266.5	8	4
2014	Norte	AM	7771	10341.98	7	7
2014	Norte	AM	7772	1897.18	2	2
2014	Norte	AM	7801	160879.81	66	41
2014	Norte	AM	7811	65949.38	48	5
2014	Norte	AM	7813	1562.41	1	1
2014	Norte	AM	7817	83916.14	33	2
2014	Norte	AM	7821	1364084.2	436	76
2014	Norte	AM	7822	2890054.53	1695	390
2014	Norte	AM	7823	13740696.59	8284	2095
2014	Norte	AM	7824	10245006.87	5078	120
2014	Norte	AM	7825	11921812.52	6650	1419
2014	Norte	AM	7826	28073.33	25	7
2014	Norte	AM	7827	4389538.9	2140	244
2014	Norte	AM	7828	44966.02	39	9
2014	Norte	AM	7831	85629.47	67	24
2014	Norte	AM	7832	12365881.98	8974	1110
2014	Norte	AM	7841	2306286.55	1965	294
2014	Norte	AM	7842	15700661.08	13618	657
2014	Norte	AM	7911	13334.02	15	5
2014	Norte	AM	8101	128336.42	41	24
2014	Norte	AM	8102	311136.66	76	31
2014	Norte	AM	8103	117835.49	19	7
2014	Norte	AM	8110	660961.41	76	8
2014	Norte	AM	8111	285435.28	215	20
2014	Norte	AM	8113	5920114.47	396	12
2014	Norte	AM	8114	64940.43	27	5
2014	Norte	AM	8115	65016.16	26	7
2014	Norte	AM	8116	47885.42	35	18
2014	Norte	AM	8117	2537690.83	1882	59
2014	Norte	AM	8118	508217.55	328	13
2014	Norte	AM	8131	2831240.52	1738	52
2014	Norte	AM	8181	179394.72	80	29
2014	Norte	AM	8201	31463.19	10	7
2014	Norte	AM	8202	182675.19	68	32
2014	Norte	AM	8211	92812.3	40	6
2014	Norte	AM	8212	378701.71	211	62
2014	Norte	AM	8213	168433.87	123	21
2014	Norte	AM	8214	1981405.34	1111	157
2014	Norte	AM	8221	133820.39	20	6
2014	Norte	AM	8231	26882.32	23	4
2014	Norte	AM	8232	141555.21	114	21
2014	Norte	AM	8233	111481.24	105	31
2014	Norte	AM	8281	452762.28	518	44
2014	Norte	AM	8301	191444.4	59	21
2014	Norte	AM	8311	32139.84	26	4
2014	Norte	AM	8321	391985.76	363	25
2014	Norte	AM	8331	124139.29	106	30
2014	Norte	AM	8332	4257.52	5	3
2014	Norte	AM	8401	1160377.71	417	121
2014	Norte	AM	8411	130156.1	87	14
2014	Norte	AM	8413	29806.84	13	1
2014	Norte	AM	8414	557630.11	558	124
2014	Norte	AM	8415	81929.91	86	14
2014	Norte	AM	8416	5440.11	5	3
2014	Norte	AM	8417	78159.07	65	18
2014	Norte	AM	8418	233685.14	232	88
2014	Norte	AM	8421	21449.74	17	8
2014	Norte	AM	8422	744.33	1	1
2014	Norte	AM	8481	35162.35	30	20
2014	Norte	AM	8482	31776.43	36	10
2014	Norte	AM	8483	1979117.58	1902	523
2014	Norte	AM	8484	47409.73	54	9
2014	Norte	AM	8485	1794092.42	1650	452
2014	Norte	AM	8601	541716.26	121	68
2014	Norte	AM	8611	1380309.9	529	15
2014	Norte	AM	8612	58428.96	19	6
2014	Norte	AM	8621	4515131.92	2887	280
2014	Norte	AM	8622	103237.59	70	11
2014	Norte	AM	8623	179402.11	108	28
2014	Norte	AM	8624	68099.52	27	4
2014	Norte	AM	8625	42045.62	39	21
2014	Norte	AM	9101	1387118.79	353	207
2014	Norte	AM	9102	233910.71	79	45
2014	Norte	AM	9109	23075.9	13	8
2014	Norte	AM	9111	600474.69	294	98
2014	Norte	AM	9112	513371.36	351	96
2014	Norte	AM	9113	4877640.18	2374	446
2014	Norte	AM	9131	357390.11	137	52
2014	Norte	AM	9141	869368.95	191	29
2014	Norte	AM	9142	16701.77	8	6
2014	Norte	AM	9143	916716.46	600	82
2014	Norte	AM	9144	3297056.3	1816	512
2014	Norte	AM	9151	14477.44	11	4
2014	Norte	AM	9153	46105.18	35	5
2014	Norte	AM	9154	38984.5	23	1
2014	Norte	AM	9191	538313.66	339	138
2014	Norte	AM	9192	748122.62	271	86
2014	Norte	AM	9193	77638.45	42	16
2014	Norte	AM	9501	737089.06	170	85
2014	Norte	AM	9502	191327.81	67	31
2014	Norte	AM	9503	567762.66	80	48
2014	Norte	AM	9511	3099289.4	1088	360
2014	Norte	AM	9513	208551.99	152	26
2014	Norte	AM	9531	809681.56	342	98
2014	Norte	AM	9541	712279.23	259	30
2014	Norte	AM	9542	9872.73	7	6
2014	Norte	AM	9543	74733.78	23	5
2014	Norte	AM	9911	98002.34	84	19
2014	Norte	AM	9912	12993.52	10	8
2014	Norte	AM	9913	598565.26	355	112
2014	Norte	AM	9921	551358.88	373	167
2014	Norte	AM	9922	2323752.64	2102	619
2014	Norte	AM	xxxx	73030233.04	16312	116
2014	Norte	AP	1112	213317.75	81	9
2014	Norte	AP	1113	2481770.59	81	2
2014	Norte	AP	1114	7711179.61	3840	41
2014	Norte	AP	1115	9214.16	2	2
2014	Norte	AP	1143	846.4	1	1
2014	Norte	AP	1144	24851.43	3	3
2014	Norte	AP	1210	101283.39	24	23
2014	Norte	AP	1221	724	1	1
2014	Norte	AP	1223	5639.57	2	2
2014	Norte	AP	1224	8549.43	3	3
2014	Norte	AP	1225	2499.32	1	1
2014	Norte	AP	1226	10364.88	6	5
2014	Norte	AP	1227	1580	1	1
2014	Norte	AP	1231	549310.04	110	65
2014	Norte	AP	1232	7876.8	5	5
2014	Norte	AP	1233	73747.01	17	14
2014	Norte	AP	1236	24267.89	7	6
2014	Norte	AP	1237	3324.62	1	1
2014	Norte	AP	1238	23846.11	2	2
2014	Norte	AP	1311	63678.25	33	10
2014	Norte	AP	1312	160280.05	39	17
2014	Norte	AP	1313	129179.98	45	19
2014	Norte	AP	1411	39911.09	13	10
2014	Norte	AP	1412	326006.1	56	49
2014	Norte	AP	1413	122712.88	21	17
2014	Norte	AP	1414	738227.86	313	208
2014	Norte	AP	1415	108253.08	61	53
2014	Norte	AP	1416	276217.2	95	70
2014	Norte	AP	1417	198452.01	34	30
2014	Norte	AP	1421	2009006.1	740	629
2014	Norte	AP	1422	264781.73	100	91
2014	Norte	AP	1423	1563823.31	631	507
2014	Norte	AP	1424	206923.02	63	50
2014	Norte	AP	1425	184448.19	60	44
2014	Norte	AP	1426	33237.04	4	3
2014	Norte	AP	1427	173054.01	25	18
2014	Norte	AP	2012	13918.72	4	2
2014	Norte	AP	2021	32599.4	2	1
2014	Norte	AP	2030	13700.22	2	2
2014	Norte	AP	2032	33000.94	2	2
2014	Norte	AP	2034	12210.55	1	1
2014	Norte	AP	2035	5930.32	1	1
2014	Norte	AP	2041	133290.92	8	1
2014	Norte	AP	2111	38298.37	5	4
2014	Norte	AP	2112	26596.99	2	2
2014	Norte	AP	2122	15521.44	2	2
2014	Norte	AP	2123	53826.7	16	14
2014	Norte	AP	2124	594071.33	154	66
2014	Norte	AP	2132	55151.02	7	3
2014	Norte	AP	2134	164199.12	14	7
2014	Norte	AP	2140	14584.62	4	4
2014	Norte	AP	2141	316328.98	63	24
2014	Norte	AP	2142	1232923.7	128	40
2014	Norte	AP	2143	514746.71	45	17
2014	Norte	AP	2144	134415.45	14	11
2014	Norte	AP	2145	112213.19	6	5
2014	Norte	AP	2147	249664.79	22	6
2014	Norte	AP	2148	7599.48	1	1
2014	Norte	AP	2149	216790.9	27	20
2014	Norte	AP	2151	103350.58	30	12
2014	Norte	AP	2152	10726.03	1	1
2014	Norte	AP	2153	40574.15	9	2
2014	Norte	AP	2211	192124.32	29	13
2014	Norte	AP	2212	75589.97	29	18
2014	Norte	AP	2221	1207606.4	96	17
2014	Norte	AP	2232	589083.77	153	13
2014	Norte	AP	2233	148357.14	19	8
2014	Norte	AP	2234	586228.34	190	97
2014	Norte	AP	2235	1179282.58	332	27
2014	Norte	AP	2236	190710.58	82	21
2014	Norte	AP	2237	376170.92	121	44
2014	Norte	AP	2238	96386.84	31	9
2014	Norte	AP	2239	32248.09	10	3
2014	Norte	AP	2241	41529.55	37	17
2014	Norte	AP	2251	1942145.54	288	27
2014	Norte	AP	2252	70901.15	14	2
2014	Norte	AP	2253	11110.68	10	1
2014	Norte	AP	2311	184574.09	167	29
2014	Norte	AP	2312	3263981.62	1551	51
2014	Norte	AP	2313	916543.45	457	37
2014	Norte	AP	2321	7850619.59	1456	28
2014	Norte	AP	2331	135534.33	51	9
2014	Norte	AP	2332	562105.24	262	16
2014	Norte	AP	2341	597061.54	141	10
2014	Norte	AP	2342	128726.72	14	2
2014	Norte	AP	2343	352172.65	60	3
2014	Norte	AP	2344	949049.09	191	12
2014	Norte	AP	2345	638186.74	242	13
2014	Norte	AP	2346	409305.3	123	27
2014	Norte	AP	2347	2522355.79	516	7
2014	Norte	AP	2348	483793.84	193	5
2014	Norte	AP	2349	101223.81	16	3
2014	Norte	AP	2392	5944.66	4	4
2014	Norte	AP	2394	1588548.62	537	83
2014	Norte	AP	2410	576595.58	92	51
2014	Norte	AP	2412	99883.22	6	2
2014	Norte	AP	2413	13940.17	4	4
2014	Norte	AP	2422	2172823.57	81	2
2014	Norte	AP	2423	178963.55	8	1
2014	Norte	AP	2424	13882.18	2	2
2014	Norte	AP	2511	106908.56	19	10
2014	Norte	AP	2512	820488.09	91	24
2014	Norte	AP	2513	11533.94	2	2
2014	Norte	AP	2515	265297.44	81	27
2014	Norte	AP	2516	495613.17	135	35
2014	Norte	AP	2521	2355043.27	372	103
2014	Norte	AP	2522	2085921.04	264	95
2014	Norte	AP	2523	740696.56	321	166
2014	Norte	AP	2524	127780.94	49	34
2014	Norte	AP	2525	105928.22	41	19
2014	Norte	AP	2531	90106.71	38	21
2014	Norte	AP	2532	249232.13	63	23
2014	Norte	AP	2533	1677.69	2	2
2014	Norte	AP	2541	763777.17	48	2
2014	Norte	AP	2543	328071.98	43	6
2014	Norte	AP	2544	781862.87	191	19
2014	Norte	AP	2611	254452.04	107	30
2014	Norte	AP	2612	179971.77	47	26
2014	Norte	AP	2613	15986.03	12	6
2014	Norte	AP	2614	30059.97	12	4
2014	Norte	AP	2616	20811.2	6	5
2014	Norte	AP	2617	74551.54	47	12
2014	Norte	AP	2618	1301.71	1	1
2014	Norte	AP	2621	18140.67	12	8
2014	Norte	AP	2622	12929.15	5	4
2014	Norte	AP	2623	5617.9	6	3
2014	Norte	AP	2624	35277.77	33	25
2014	Norte	AP	2627	1881.73	1	1
2014	Norte	AP	2628	9421.45	8	6
2014	Norte	AP	2629	1638.25	1	1
2014	Norte	AP	2631	25496.73	13	5
2014	Norte	AP	2711	33051.3	23	13
2014	Norte	AP	3001	13280.75	2	1
2014	Norte	AP	3003	15276.47	8	8
2014	Norte	AP	3011	276185.13	127	25
2014	Norte	AP	3012	1152.81	1	1
2014	Norte	AP	3111	295326.37	69	12
2014	Norte	AP	3113	1600	1	1
2014	Norte	AP	3115	153034.97	26	11
2014	Norte	AP	3117	4883.07	5	5
2014	Norte	AP	3121	333632.24	78	29
2014	Norte	AP	3122	185870.89	53	7
2014	Norte	AP	3123	176499.42	71	24
2014	Norte	AP	3131	1322479.72	279	69
2014	Norte	AP	3132	448014.11	201	88
2014	Norte	AP	3133	203412.56	74	18
2014	Norte	AP	3134	84965.83	43	23
2014	Norte	AP	3135	6284.25	6	4
2014	Norte	AP	3141	416485.61	105	41
2014	Norte	AP	3142	5312.74	2	2
2014	Norte	AP	3143	8073.75	3	3
2014	Norte	AP	3144	34743.6	23	11
2014	Norte	AP	3146	4833.08	1	1
2014	Norte	AP	3161	11201.13	2	1
2014	Norte	AP	3163	270049.97	61	7
2014	Norte	AP	3171	156111.11	72	25
2014	Norte	AP	3172	336306.66	204	64
2014	Norte	AP	3180	62411.13	17	8
2014	Norte	AP	3181	25353.77	10	8
2014	Norte	AP	3184	4942.03	5	4
2014	Norte	AP	3185	26669.3	12	9
2014	Norte	AP	3187	1048.45	1	1
2014	Norte	AP	3188	30891.95	13	7
2014	Norte	AP	3211	121117.26	40	10
2014	Norte	AP	3212	108001.63	42	4
2014	Norte	AP	3221	17108.3	19	9
2014	Norte	AP	3222	3370533.61	1842	112
2014	Norte	AP	3223	6914.51	6	5
2014	Norte	AP	3224	201785.85	190	82
2014	Norte	AP	3225	16104.48	5	1
2014	Norte	AP	3241	178305.24	68	23
2014	Norte	AP	3242	209078.19	118	25
2014	Norte	AP	3251	15534.1	15	8
